,source,target
4695,parasitismo,equino
4696,verminose,etiológico
4697,verminose,corticosteroide
4698,verminose,frigidez
4699,verminose,viral
4700,legislação,alcoólico
4701,legislação,refrigerar
4702,legislação,cru
4703,legislação,alizarina
4704,medicamento,zebuína
4705,medicamento,médico
4706,medicamento,sofrimento
4707,medicamento,infectar
4708,cesariana,primípara
4709,cesariana,embarcadouro
4710,cesariana,lacrado
4711,cesariana,traumático
4712,verão,cerco
4713,verão,frigidez
4714,verão,cajan
4715,verão,cetose
4716,mocho,homozigoto
4717,mocho,lábio
4718,mocho,hereditário
4719,mocho,leporino
4720,recomendação,obtenção
4721,recomendação,sombrite
4722,recomendação,bom
4723,recomendação,forrageiro
4724,serrar,roliço
4725,serrar,pote
4726,serrar,fetal
4727,serrar,cauda
4728,nutriente,enzima
4729,nutriente,pelar
4730,nutriente,salmonelose
4731,nutriente,meio
4732,estação,colher
4733,estação,álcool
4734,estação,descer
4735,estação,alizarina
4736,fabricante,conservante
4737,fabricante,estufamento
4738,fabricante,tampa
4739,fabricante,esporo
4740,caseiro,coccidiose
4741,caseiro,muscular
4742,caseiro,andrológico
4743,caseiro,afecção
4744,enxofre,parasitária
4745,enxofre,populaçãar
4746,enxofre,veneno
4747,enxofre,abundante
4748,raço,tricros
4749,raço,cruza
4750,raço,deslocamento
4751,raço,heterose
4752,decumbens,perene
4753,decumbens,toxina
4754,decumbens,semiáridar
4755,decumbens,broto
4756,cuidado,bezerro
4757,cuidado,abrigo
4758,cuidado,cair
4759,cuidado,tomar
4760,acústico,perna
4761,acústico,pedaço
4762,acústico,dimensionamento
4763,acústico,parenteral
4764,fitoterapia,olho
4765,fitoterapia,espáduo
4766,fitoterapia,nematoide
4767,fitoterapia,carbúnculo
4768,microbiológico,pasteurizado
4769,microbiológico,leite
4770,microbiológico,reter
4771,microbiológico,refrigerar
4772,balanço,energético
4773,balanço,vacar
4774,balanço,gordura
4775,balanço,descartar
4776,nucleotídeo,linhaça
4777,nucleotídeo,plástico
4778,nucleotídeo,fetal
4779,nucleotídeo,petróleo
4780,inflamar,sanitizar
4781,inflamar,embalagem
4782,inflamar,multípara
4783,inflamar,sanguíneo
4784,crioscópico,concreto
4785,crioscópico,instalações
4786,crioscópico,tubo
4787,crioscópico,secretor
4788,isolamento,agente
4789,isolamento,enfermidade
4790,isolamento,cisticercose
4791,isolamento,doença
4792,gir,guzerá
4793,gir,zebuína
4794,gir,raça
4795,gir,ficha
4796,traumatismo,multípara
4797,traumatismo,umbilical
4798,traumatismo,aferição
4799,traumatismo,citratar
4800,sabão,junto
4801,sabão,umedecimento
4802,sabão,secador
4803,sabão,ovariano
4804,selo,osso
4805,selo,calcinado
4806,selo,pote
4807,selo,formigo
4808,tamponante,andrológico
4809,tamponante,sexo
4810,tamponante,junto
4811,tamponante,dormência
4812,nosódio,etiológico
4813,nosódio,estirpe
4814,nosódio,óvulo
4815,nosódio,bernes
4816,sopa,metionina
4817,sopa,bicarbonato
4818,sopa,óxido
4819,sopa,ginecológico
4820,capoeira,bosque
4821,capoeira,hematúria
4822,capoeira,gayanu
4823,capoeira,urinário
4824,criptorquidia,citoplasma
4825,criptorquidia,cisto
4826,criptorquidia,invasão
4827,criptorquidia,daninhar
4828,calórico,calor
4829,calórico,estresse
4830,calórico,estéril
4831,calórico,terço
4832,sugador,dilatação
4833,sugador,lei
4834,sugador,junta
4835,sugador,carvão
4836,pluviométrico,semiárido
4837,pluviométrico,dossel
4838,pluviométrico,argila
4839,pluviométrico,ancep
4840,embalagem,sanguíneo
4841,embalagem,amargo
4842,embalagem,metionina
4843,embalagem,psicrotrófica
4844,banhar,emagrecimento
4845,banhar,micuim
4846,banhar,ninfa
4847,banhar,obeso
4848,balancear,vitamina
4849,balancear,suplemento
4850,balancear,dieta
4851,balancear,oxalato
4852,interação,animal
4853,interação,doador
4854,interação,lona
4855,interação,samambaia
4856,ovulação,vedação
4857,ovulação,septicemia
4858,ovulação,endogamia
4859,ovulação,contagioso
4860,hormônio,motivo
4861,hormônio,subnutrição
4862,hormônio,prenhe
4863,hormônio,ventilar
4864,demandar,ovino
4865,demandar,ácido
4866,demandar,gênerar
4867,demandar,copa
4868,heterozigoto,ovariana
4869,heterozigoto,cetônico
4870,heterozigoto,sintetizar
4871,heterozigoto,gostar
4872,alcoólico,cru
4873,alcoólico,legislação
4874,alcoólico,alizarina
4875,alcoólico,condensar
4876,repouso,semiáridar
4877,repouso,fascicular
4878,repouso,ciliaril
4879,repouso,perene
4880,aditivo,sintomático
4881,aditivo,macroelemento
4882,aditivo,queimada
4883,aditivo,semiáridar
4884,antixenose,antibiose
4885,antixenose,biomassa
4886,antixenose,vegetar
4887,antixenose,fotossensibilização
4888,revolvimento,solubilidade
4889,revolvimento,balanço
4890,revolvimento,obeso
4891,revolvimento,secar
4892,lactação,energético
4893,lactação,vacar
4894,lactação,descartar
4895,lactação,perder
4896,solubilil,abomaso
4897,solubilil,seleno
4898,solubilil,régua
4899,solubilil,retal
4900,adesivo,diferem
4901,adesivo,traumatismo
4902,adesivo,citratar
4903,adesivo,pisadura
4904,tostagem,aminoácido
4905,tostagem,fítico
4906,tostagem,marcação
4907,tostagem,urease
4908,frio,humificação
4909,frio,termofílica
4910,frio,ultrassonografia
4911,frio,magro
4912,pilha,sexo
4913,pilha,enxertar
4914,pilha,emagrecimento
4915,pilha,tamponante
4916,olho,junta
4917,olho,formigo
4918,olho,fitoterapia
4919,olho,mucoso
4920,abrigo,diarreia
4921,abrigo,cuidado
4922,abrigo,imunoglobulina
4923,abrigo,bezerro
4924,revacinar,resistente
4925,revacinar,sombrear
4926,revacinar,carga
4927,revacinar,ventilação
4928,ptaquiloser,patologia
4929,ptaquiloser,carrapaticidar
4930,ptaquiloser,progesterona
4931,ptaquiloser,articulação
4932,ninfa,termofílica
4933,ninfa,humificação
4934,ninfa,obeso
4935,ninfa,micuim
4936,cestoide,urinário
4937,cestoide,ave
4938,cestoide,bosque
4939,cestoide,poroso
4940,prescrever,dosagem
4941,prescrever,umbigueira
4942,prescrever,colheita
4943,prescrever,esterco
4944,corda,fítico
4945,corda,urease
4946,corda,descongelar
4947,corda,ovariana
4948,herbicida,abdômen
4949,herbicida,purulento
4950,herbicida,genômica
4951,herbicida,ginecológico
4952,secador,nlemfuensis
4953,secador,serragem
4954,secador,endereçar
4955,secador,estimulante
4956,operação,fácil
4957,operação,picar
4958,operação,silagem
4959,operação,circulação
4960,parte,oferecer
4961,parte,concentração
4962,parte,enzima
4963,parte,doméstico
4964,plântula,nebulização
4965,plântula,ovo
4966,plântula,seiva
4967,plântula,fibroso
4968,acasalamento,adulto
4969,acasalamento,inseminador
4970,acasalamento,entrar
4971,acasalamento,ver
4972,reciclável,bronopol
4973,reciclável,tampa
4974,reciclável,congelador
4975,reciclável,térmica
4976,parasita,carrapato
4977,parasita,infestação
4978,parasita,trilha
4979,parasita,carrapaticida
4980,outonal,ancep
4981,outonal,brizantha
4982,outonal,desrama
4983,outonal,rizomatoso
4984,umedecimento,casca
4985,umedecimento,secador
4986,umedecimento,serragem
4987,umedecimento,semiáridar
4988,alvéolo,variação
4989,alvéolo,leite
4990,alvéolo,gelificação
4991,alvéolo,higiênica
4992,microbiologia,tecer
4993,microbiologia,escuro
4994,microbiologia,lugar
4995,microbiologia,patogênico
4996,insolação,filho
4997,insolação,lembrar
4998,insolação,forragem
4999,insolação,nutritivo
5000,orientar,vermífugo
5001,orientar,estábulo
5002,orientar,ingrediente
5003,orientar,aproveitar
5004,clorótico,argila
5005,clorótico,cespitoso
5006,clorótico,dossel
5007,clorótico,argiluviação
5008,exigência,nutricional
5009,exigência,identificar
5010,exigência,lote
5011,exigência,clonagem
5012,sementes,prolapso
5013,sementes,sulco
5014,sementes,carrapaticidar
5015,sementes,estereotipia
5016,dosagem,prescrever
5017,dosagem,soroterapia
5018,dosagem,contaminação
5019,dosagem,substância
5020,brasiliensil,urinário
5021,brasiliensil,necropsia
5022,brasiliensil,bosque
5023,brasiliensil,hematúria
5024,geladeira,abdômen
5025,geladeira,suor
5026,geladeira,morno
5027,geladeira,secretor
5028,obra,mão
5029,obra,máquina
5030,obra,permanente
5031,obra,infraestrutura
5032,poluição,gayana
5033,poluição,calopogônio
5034,poluição,beladona
5035,poluição,derivar
5036,pedilúvio,ruminante
5037,pedilúvio,rótulo
5038,pedilúvio,traseiro
5039,pedilúvio,metionina
5040,semissólido,bomba
5041,semissólido,anaeróbio
5042,semissólido,trator
5043,semissólido,tanque
5044,encharcamento,necropsia
5045,encharcamento,urinário
5046,encharcamento,fitoterapia
5047,encharcamento,nucleotídeo
5048,dose,morte
5049,dose,humano
5050,dose,transgênico
5051,dose,doador
5052,fisiologia,abundante
5053,fisiologia,hipoclorito
5054,fisiologia,iodofórmio
5055,fisiologia,zebuínos
5056,aeróber,digestão
5057,aeróber,parasitose
5058,aeróber,seiva
5059,aeróber,unha
5060,brinco,ovulação
5061,brinco,embrião
5062,brinco,bezerreiro
5063,brinco,profissional
5064,aniônico,espermatogênese
5065,aniônico,inibidor
5066,aniônico,gossipol
5067,aniônico,bastão
5068,multiflorum,somatotropina
5069,multiflorum,enxofrar
5070,multiflorum,dietético
5071,multiflorum,lisina
5072,fertilizante,pastagem
5073,fertilizante,arborização
5074,fertilizante,meloso
5075,fertilizante,desfolha
5076,homozigoto,mocho
5077,homozigoto,tecnificação
5078,homozigoto,lábio
5079,homozigoto,cristalino
5080,germinação,semente
5081,germinação,semeadura
5082,germinação,calcário
5083,germinação,morcego
5084,sintomatologia,acupuntura
5085,sintomatologia,cisto
5086,sintomatologia,endereço
5087,sintomatologia,irritação
5088,arborizar,roçar
5089,arborizar,estria
5090,arborizar,lençol
5091,arborizar,argiluviação
5092,dormência,calopogônio
5093,dormência,poluição
5094,dormência,derivar
5095,dormência,gayana
5096,leguminosa,sativa
5097,leguminosa,biberão
5098,leguminosa,hereditário
5099,leguminosa,mocho
5100,alfafal,escarificaçãar
5101,alfafal,capineira
5102,alfafal,carroça
5103,alfafal,erradicar
5104,neblina,insumo
5105,neblina,compostagem
5106,neblina,odor
5107,neblina,condensar
5108,procarboxipeptidase,portão
5109,procarboxipeptidase,ordenhador
5110,procarboxipeptidase,desinfetante
5111,procarboxipeptidase,ordenha
5112,colher,alizarina
5113,colher,legislação
5114,colher,crioscopia
5115,colher,alcoólico
5116,substância,oxitocina
5117,substância,contaminação
5118,substância,doloroso
5119,substância,brusco
5120,banana,coçar
5121,banana,morfológico
5122,banana,tolerância
5123,banana,simulação
5124,macrocephala,formigo
5125,macrocephala,junta
5126,macrocephala,sugador
5127,macrocephala,dilatação
5128,colheita,agudo
5129,colheita,ventilação
5130,colheita,sombrear
5131,colheita,maculoso
5132,dietético,cetônico
5133,dietético,sintetizar
5134,dietético,gostar
5135,dietético,rim
5136,língua,brasilense
5137,língua,equídeo
5138,língua,fotossensibilização
5139,língua,lateral
5140,núcleo,carga
5141,núcleo,humano
5142,núcleo,irmão
5143,núcleo,resistente
5144,corpo,somático
5145,corpo,condensar
5146,corpo,doloroso
5147,corpo,célula
5148,rebanho,sanitário
5149,rebanho,reprodutivo
5150,rebanho,rebanhar
5151,rebanho,leiteiro
5152,cigarrinhar,adubar
5153,cigarrinhar,superpastejo
5154,cigarrinhar,pastagem
5155,cigarrinhar,espécie
5156,doloroso,condensar
5157,doloroso,oxitocina
5158,doloroso,utensílio
5159,doloroso,substância
5160,avó,azebuados
5161,avó,sonda
5162,avó,pelagem
5163,avó,mocho
5164,vidro,cordão
5165,vidro,cesariana
5166,vidro,umbilical
5167,vidro,embarcadouro
5168,mineralizar,leucena
5169,mineralizar,enxofre
5170,mineralizar,periparto
5171,mineralizar,parasitária
5172,congelador,reciclável
5173,congelador,certificar
5174,congelador,mofado
5175,congelador,bronopol
5176,alvenaria,ginecológico
5177,alvenaria,válvula
5178,alvenaria,bezerra
5179,alvenaria,tricomonose
5180,crioscopia,legislação
5181,crioscopia,alizarina
5182,crioscopia,alcoólico
5183,crioscopia,colher
5184,árvore,imunológico
5185,árvore,irrigação
5186,árvore,ferramenta
5187,árvore,raiz
5188,novilho,parto
5189,novilho,parir
5190,novilho,cobertura
5191,novilho,taxa
5192,fenotípico,associação
5193,fenotípico,endogamia
5194,fenotípico,densidade
5195,fenotípico,casco
5196,umbigueira,prescrever
5197,umbigueira,dosagem
5198,umbigueira,esterco
5199,umbigueira,líquido
5200,humidicola,ripado
5201,humidicola,bezerra
5202,humidicola,decumbens
5203,humidicola,sugador
5204,vaso,conservante
5205,vaso,molibdênio
5206,vaso,térmica
5207,vaso,tampa
5208,descendente,transgênico
5209,descendente,genético
5210,descendente,dose
5211,descendente,esperar
5212,caseína,lactose
5213,caseína,gordura
5214,caseína,teor
5215,caseína,proteína
5216,paternidade,corticosteroide
5217,paternidade,fígar
5218,paternidade,maturar
5219,paternidade,mochar
5220,mosquicida,primavera
5221,mosquicida,pyramidalis
5222,mosquicida,decumbente
5223,mosquicida,estaçãar
5224,infectocontagiosa,cobre
5225,infectocontagiosa,protozoário
5226,infectocontagiosa,campilobacteriose
5227,infectocontagiosa,reidrata
5228,mestiço,zebu
5229,mestiço,zebuíno
5230,mestiço,leiteiro
5231,mestiço,raça
5232,descorna,fetal
5233,descorna,cancerígeno
5234,descorna,pálida
5235,descorna,hemoglobinúria
5236,bovina,espessura
5237,bovina,peniano
5238,bovina,caixa
5239,bovina,arbusto
5240,impermeável,debilitar
5241,impermeável,flanco
5242,impermeável,agulha
5243,impermeável,aminar
5244,desconforto,secreção
5245,desconforto,organismo
5246,desconforto,humano
5247,desconforto,eficiente
5248,visão,mensal
5249,visão,babosa
5250,visão,gradagem
5251,visão,bócio
5252,sensorial,frutoso
5253,sensorial,mofado
5254,sensorial,lado
5255,sensorial,estufamento
5256,aproveitar,útil
5257,aproveitar,orientar
5258,aproveitar,simulação
5259,aproveitar,cortar
5260,molecular,base
5261,molecular,fluido
5262,molecular,molécular
5263,molecular,pico
5264,parir,gordo
5265,parir,ultrassonografia
5266,parir,magro
5267,parir,novilho
5268,queda,dor
5269,queda,acetonemia
5270,queda,protease
5271,queda,tomada
5272,intramamário,sintetizar
5273,intramamário,féter
5274,intramamário,folicular
5275,intramamário,microbiana
5276,fosfatados,galho
5277,fosfatados,desrama
5278,fosfatados,florir
5279,fosfatados,carboidrato
5280,prostração,abdômen
5281,prostração,arrepiar
5282,prostração,mourão
5283,prostração,vício
5284,infestação,carrapato
5285,infestação,parasita
5286,infestação,eficiente
5287,infestação,trilha
5288,ripado,formigo
5289,ripado,macio
5290,ripado,subproduto
5291,ripado,carbúnculo
5292,petróleo,combustível
5293,petróleo,fóssil
5294,petróleo,glicerinar
5295,petróleo,linhaça
5296,animais,clonagem
5297,animais,rufião
5298,animais,arquitetura
5299,animais,filho
5300,ancep,brizantha
5301,ancep,florir
5302,ancep,outonal
5303,ancep,gasoso
5304,tampa,térmica
5305,tampa,bronopol
5306,tampa,molibdênio
5307,tampa,viscosidade
5308,ferir,vampiricida
5309,ferir,irritação
5310,ferir,articulação
5311,ferir,bexiga
5312,método,capineiro
5313,método,perfil
5314,método,ouvir
5315,método,insolação
5316,irrigação,gramíneo
5317,irrigação,cultura
5318,irrigação,árvore
5319,irrigação,método
5320,oxalato,dessecação
5321,oxalato,roçar
5322,oxalato,perfilhamento
5323,oxalato,estria
5324,frigidez,sintetizar
5325,frigidez,cajan
5326,frigidez,cerco
5327,frigidez,masculino
5328,utensílio,balde
5329,utensílio,doloroso
5330,utensílio,condensar
5331,utensílio,sucedâneo
5332,raspagem,carboidrato
5333,raspagem,oral
5334,raspagem,beladona
5335,raspagem,galho
5336,lã,hematófago
5337,lã,articulação
5338,lã,demanda
5339,lã,barbela
5340,biomedicina,broto
5341,biomedicina,semiáridar
5342,biomedicina,aceiro
5343,biomedicina,galho
5344,secar,magro
5345,secar,mau
5346,secar,anestro
5347,secar,demorar
5348,quaternária,amniótico
5349,quaternária,pasta
5350,quaternária,cordão
5351,quaternária,vidro
5352,edema,multípara
5353,edema,traumatismo
5354,edema,sanitizar
5355,edema,sanguíneo
5356,aquilinum,necropsia
5357,aquilinum,miíase
5358,aquilinum,captura
5359,aquilinum,camomila
5360,parâmetro,leite
5361,parâmetro,modo
5362,parâmetro,pasteurizado
5363,parâmetro,contaminar
5364,trator,terapêutico
5365,trator,rodo
5366,trator,raspar
5367,trator,fascicular
5368,picada,veneno
5369,picada,populaçãar
5370,picada,campilobacteriose
5371,picada,perene
5372,aminoácido,tostagem
5373,aminoácido,marcação
5374,aminoácido,fítico
5375,aminoácido,pata
5376,infectar,medicamento
5377,infectar,hormônio
5378,infectar,mamário
5379,infectar,ventilar
5380,espermatozoide,guandu
5381,espermatozoide,cajan
5382,espermatozoide,leucena
5383,espermatozoide,frigidez
5384,eficiente,desconforto
5385,eficiente,carrapato
5386,eficiente,doente
5387,eficiente,trilha
5388,instalações,crioscópico
5389,instalações,desidratadar
5390,instalações,secretor
5391,instalações,homeopater
5392,fértil,solo
5393,fértil,geada
5394,fértil,ácidos
5395,fértil,calagem
5396,tintura,acidente
5397,tintura,somatotropina
5398,tintura,fenótipo
5399,tintura,potável
5400,amargo,pútridos
5401,amargo,bronopol
5402,amargo,esporo
5403,amargo,sanguíneo
5404,abdômen,arrepiar
5405,abdômen,capilar
5406,abdômen,mourão
5407,abdômen,vício
5408,armazenagem,aerada
5409,armazenagem,apatia
5410,armazenagem,salgar
5411,armazenagem,detergente
5412,oxitocina,condensar
5413,oxitocina,odor
5414,oxitocina,doloroso
5415,oxitocina,substância
5416,exame,gestante
5417,exame,velho
5418,exame,cabeça
5419,exame,novilha
5420,termômetro,temperatura
5421,termômetro,luminosidade
5422,termômetro,elevar
5423,termômetro,fator
5424,frasco,alcoólico
5425,frasco,cru
5426,frasco,utensílio
5427,frasco,mecânico
5428,somatotropina,pescoço
5429,somatotropina,rim
5430,somatotropina,multípara
5431,somatotropina,cetônico
5432,assepsia,isopor
5433,assepsia,levedura
5434,assepsia,lodo
5435,assepsia,derivar
5436,multípara,traumatismo
5437,multípara,segregação
5438,multípara,edema
5439,multípara,sanitizar
5440,seca,baixo
5441,seca,forragem
5442,seca,enzima
5443,seca,anticorpo
5444,leite,pasteurizado
5445,leite,microbiológico
5446,leite,contaminar
5447,leite,colônia
5448,palpação,alvenaria
5449,palpação,cirurgia
5450,palpação,óxido
5451,palpação,diferem
5452,hemorragia,umbilical
5453,hemorragia,cordão
5454,hemorragia,traumatismo
5455,hemorragia,natalidade
5456,bicarbonato,óxido
5457,bicarbonato,sopa
5458,bicarbonato,umbilical
5459,bicarbonato,lisina
5460,desinfetante,portão
5461,desinfetante,freático
5462,desinfetante,teto
5463,desinfetante,cordiforme
5464,desinfetar,vento
5465,desinfetar,basar
5466,desinfetar,novilha
5467,desinfetar,tostar
5468,infertilidade,sadio
5469,infertilidade,demanda
5470,infertilidade,orelha
5471,infertilidade,hereditário
5472,excretar,bastão
5473,excretar,gostar
5474,excretar,dietético
5475,excretar,ovariana
5476,efeito,adubar
5477,efeito,cigarrinhar
5478,efeito,associação
5479,efeito,doente
5480,recurso,lateral
5481,recurso,fêmeo
5482,recurso,metabólico
5483,recurso,entrar
5484,lenhoso,galho
5485,lenhoso,caprino
5486,lenhoso,bosque
5487,lenhoso,guianesil
5488,oxidação,hipoclorito
5489,oxidação,fotossintético
5490,oxidação,zebuínos
5491,oxidação,borracha
5492,brusco,industrialização
5493,brusco,mililitro
5494,brusco,laboratório
5495,brusco,bulir
5496,modo,variação
5497,modo,cigarra
5498,modo,arborização
5499,modo,fator
5500,quelação,telha
5501,quelação,bócio
5502,quelação,cítrico
5503,quelação,cortisol
5504,vegetativo,tomar
5505,vegetativo,principal
5506,vegetativo,armazenamento
5507,vegetativo,gramíneo
5508,campilobacteriose,citratar
5509,campilobacteriose,tricomonose
5510,campilobacteriose,diferem
5511,campilobacteriose,embrionário
5512,pulgão,rinotraqueítar
5513,pulgão,endovenoso
5514,pulgão,diagnosticar
5515,pulgão,reação
5516,dodecil,quaternário
5517,dodecil,pneumonia
5518,dodecil,ácer
5519,dodecil,homeopático
5520,conservante,térmica
5521,conservante,esporo
5522,conservante,bronopol
5523,conservante,vaso
5524,evaporativo,arbusto
5525,evaporativo,lixiviados
5526,evaporativo,espessura
5527,evaporativo,regador
5528,moer,fibra
5529,moer,inseminador
5530,moer,novilha
5531,moer,recurso
5532,lombo,secretor
5533,lombo,parenteral
5534,lombo,esterqueiro
5535,lombo,suor
5536,promíscuo,febril
5537,promíscuo,demora
5538,promíscuo,micuim
5539,promíscuo,debilitar
5540,agalactiae,bactericida
5541,agalactiae,solidificação
5542,agalactiae,spraying
5543,agalactiae,corda
5544,válvula,secretor
5545,válvula,ginecológico
5546,válvula,homeopater
5547,válvula,alvenaria
5548,acetonemia,heterozigoto
5549,acetonemia,ovariana
5550,acetonemia,cetônico
5551,acetonemia,diarrear
5552,filho,obtenção
5553,filho,insolação
5554,filho,rufião
5555,filho,oferecer
5556,concentrar,volumoso
5557,concentrar,concentrado
5558,concentrar,ração
5559,concentrar,suplementar
5560,vitamínico,nucleotídeo
5561,vitamínico,higiênico
5562,vitamínico,urinário
5563,vitamínico,endereçar
5564,pedra,homeopatia
5565,pedra,infectividade
5566,pedra,cancerígeno
5567,pedra,erva
5568,porosidade,desagradável
5569,porosidade,ruminante
5570,porosidade,minerais
5571,porosidade,clorídrico
5572,tolerante,calagem
5573,tolerante,subtropical
5574,tolerante,calcário
5575,tolerante,escrotal
5576,maneira,principal
5577,maneira,instalação
5578,maneira,auxiliar
5579,maneira,físico
5580,bosque,hematúria
5581,bosque,urinário
5582,bosque,capoeira
5583,bosque,poroso
5584,gamaglobulina,fibra
5585,gamaglobulina,enzima
5586,gamaglobulina,cobrir
5587,gamaglobulina,excesso
5588,compactação,perda
5589,compactação,silo
5590,compactação,pequeno
5591,compactação,fraco
5592,morfofisiológica,ancep
5593,morfofisiológica,pluviométrico
5594,morfofisiológica,outonal
5595,morfofisiológica,brizantha
5596,metabolismo,desinfetantes
5597,metabolismo,sopa
5598,metabolismo,herbicida
5599,metabolismo,sadio
5600,fisiológico,portão
5601,fisiológico,perder
5602,fisiológico,secar
5603,fisiológico,ordenhador
5604,rotacionar,avear
5605,rotacionar,aveia
5606,rotacionar,implantar
5607,rotacionar,cupim
5608,balança,prostaglandina
5609,balança,peniano
5610,balança,latão
5611,balança,bovina
5612,galvanizar,citratar
5613,galvanizar,lisina
5614,galvanizar,latão
5615,galvanizar,prostaglandina
5616,armadilha,oócito
5617,armadilha,semiáspero
5618,armadilha,hipoclorito
5619,armadilha,maximização
5620,subterrâneo,salinidade
5621,subterrâneo,fluxo
5622,subterrâneo,diluir
5623,subterrâneo,água
5624,mofado,frutoso
5625,mofado,reciclável
5626,mofado,certificar
5627,mofado,congelador
5628,fêmeo,adulto
5629,fêmeo,lateral
5630,fêmeo,acasalar
5631,fêmeo,recurso
5632,testicular,daninhar
5633,testicular,citoplasma
5634,testicular,criptorquidia
5635,testicular,cisto
5636,semeadeira,carroça
5637,semeadeira,brotação
5638,semeadeira,escarificaçãar
5639,semeadeira,alfafal
5640,térmico,progênie
5641,térmico,eficiente
5642,térmico,estresse
5643,térmico,trilha
5644,mão,obra
5645,mão,máquina
5646,mão,permanente
5647,mão,demandar
5648,organismo,humano
5649,organismo,desconforto
5650,organismo,adulto
5651,organismo,doente
5652,strigosa,fitoterapia
5653,strigosa,necropsia
5654,strigosa,petróleo
5655,strigosa,urinário
5656,estilosante,inflorescência
5657,estilosante,ancep
5658,estilosante,rizomatoso
5659,estilosante,outonal
5660,aceiro,broto
5661,aceiro,semiáridar
5662,aceiro,boca
5663,aceiro,macio
5664,pus,paternidade
5665,pus,gel
5666,pus,desaleitar
5667,pus,maturar
5668,nitrato,decumbente
5669,nitrato,pyramidalis
5670,nitrato,sulfúrico
5671,nitrato,entressafra
5672,endogamia,deslocamento
5673,endogamia,septicemia
5674,endogamia,casco
5675,endogamia,desinfecçãar
5676,homeotermia,lábio
5677,homeotermia,evaporação
5678,homeotermia,leporino
5679,homeotermia,aparentar
5680,copa,neutralizar
5681,copa,sulfúrico
5682,copa,entressafra
5683,copa,espécies
5684,ver,inseminador
5685,ver,acasalamento
5686,ver,cocho
5687,ver,alta
5688,alcalinizante,hereditário
5689,alcalinizante,embalagem
5690,alcalinizante,tremor
5691,alcalinizante,semiásper
5692,cirúrgico,erliquiose
5693,cirúrgico,diafragma
5694,cirúrgico,gear
5695,cirúrgico,tetania
5696,poluente,articulação
5697,poluente,mamadeira
5698,poluente,hábitat
5699,poluente,vício
5700,tênia,barbela
5701,tênia,vampiricida
5702,tênia,brilho
5703,tênia,unha
5704,estrangulamento,gelo
5705,estrangulamento,cromo
5706,estrangulamento,certificar
5707,estrangulamento,vaso
5708,daninhar,hábitat
5709,daninhar,articulação
5710,daninhar,farinha
5711,daninhar,irritação
5712,herdar,lesão
5713,herdar,fatal
5714,herdar,obtençãar
5715,herdar,homeopático
5716,barato,misturador
5717,barato,leucena
5718,barato,prostaglandina
5719,barato,prostrar
5720,chão,sugador
5721,chão,crioscópico
5722,chão,junta
5723,chão,bezerra
5724,progênie,auxiliar
5725,progênie,doente
5726,progênie,térmico
5727,progênie,descendente
5728,ferimento,ferrar
5729,ferimento,micronutriente
5730,ferimento,ancep
5731,ferimento,rizomatoso
5732,rinotraqueítar,cetose
5733,rinotraqueítar,portadora
5734,rinotraqueítar,cajan
5735,rinotraqueítar,contagioso
5736,agudar,desconforto
5737,agudar,secreção
5738,agudar,organismo
5739,agudar,eficiente
5740,elevar,fator
5741,elevar,luminosidade
5742,elevar,termômetro
5743,elevar,rufião
5744,divisória,cauda
5745,divisória,paciência
5746,divisória,vício
5747,divisória,articulação
5748,contaminação,substância
5749,contaminação,oxitocina
5750,contaminação,teteira
5751,contaminação,bula
5752,semiaberto,rotor
5753,semiaberto,poluente
5754,semiaberto,queimar
5755,semiaberto,estreptococo
5756,certificar,térmica
5757,certificar,reciclável
5758,certificar,congelador
5759,certificar,tampa
5760,lugar,brusco
5761,lugar,álcool
5762,lugar,industrialização
5763,lugar,laboratório
5764,coliforme,haste
5765,coliforme,combustível
5766,coliforme,beladona
5767,coliforme,derivar
5768,radicular,regrar
5769,radicular,gargalo
5770,radicular,freático
5771,radicular,ácido
5772,preventivo,infecção
5773,preventivo,entrar
5774,preventivo,recurso
5775,preventivo,rebanhar
5776,gene,proliferação
5777,gene,azebuados
5778,gene,floração
5779,gene,tomada
5780,aeróbia,anaeróbia
5781,aeróbia,permanente
5782,aeróbia,semiconfinamento
5783,aeróbia,detenção
5784,fresca,aminoácido
5785,fresca,espermatogênese
5786,fresca,tostagem
5787,fresca,bastão
5788,pressão,cigarra
5789,pressão,pastejo
5790,pressão,rufião
5791,pressão,fator
5792,apatia,aerada
5793,apatia,dorso
5794,apatia,ingurgitadar
5795,apatia,isopor
5796,infusão,óvulo
5797,infusão,aquoso
5798,infusão,estirpe
5799,infusão,régua
5800,iodato,enxofrar
5801,iodato,solubilizados
5802,iodato,tremor
5803,iodato,metionina
5804,solo,fértil
5805,solo,ácidos
5806,solo,análise
5807,solo,calagem
5808,aptidãar,lácteo
5809,aptidãar,álcool
5810,aptidãar,fraco
5811,aptidãar,descer
5812,emagrecimento,enxertar
5813,emagrecimento,obeso
5814,emagrecimento,velho
5815,emagrecimento,pilha
5816,suculento,capineira
5817,suculento,escarificaçãar
5818,suculento,brotação
5819,suculento,lençol
5820,microbiana,fígar
5821,microbiana,espermático
5822,microbiana,intramamário
5823,microbiana,sintetizar
5824,muscular,camomila
5825,muscular,bexiga
5826,muscular,coccidiose
5827,muscular,irritação
5828,genético,técnico
5829,genético,descendente
5830,genético,sanitário
5831,genético,rebanho
