source,target
metionina,lisina
anaeróbia,aeróbia
anaeróbia,imobilizar
anaeróbia,permanente
anaeróbia,aspersão
gostar,bastão
gostar,ovariana
gostar,sintetizar
gostar,dietético
aspersão,injetável
aspersão,papelão
aspersão,spray
aspersão,face
subcutâneo,motivo
subcutâneo,ventilar
subcutâneo,dictioneura
subcutâneo,ferimento
drenagem,fascicular
drenagem,broto
drenagem,toxina
drenagem,semiáridar
benzeno,dodecil
benzeno,quaternário
benzeno,tatuagem
benzeno,pneumonia
drenar,maternidade
drenar,exame
drenar,hectare
drenar,gestante
cópula,petróleo
cópula,urinário
cópula,ave
cópula,carboidrato
infectividade,diafragma
infectividade,cancerígeno
infectividade,captura
infectividade,descorna
morfológico,banana
morfológico,reflexo
morfológico,gramíneo
morfológico,tropical
pneumonia,traumático
pneumonia,lado
pneumonia,quaternário
pneumonia,nariz
concha,sintetizar
concha,gostar
concha,gorduroso
concha,cetônico
manteiguer,creme
manteiguer,psicrotrófica
manteiguer,bronopol
manteiguer,infestações
lipídio,secar
lipídio,molécular
lipídio,aureu
lipídio,obeso
freezer,obstétrico
freezer,granulado
freezer,aditivo
freezer,aparelho
apetite,dor
apetite,populaçãar
apetite,metal
apetite,anemia
febril,chifr
febril,micuim
febril,parasitando
febril,mamite
descamação,nutriente
descamação,febril
descamação,calagem
descamação,listeriose
freático,roçar
freático,caule
freático,inimigo
freático,replantio
cocho,ver
cocho,inseminador
cocho,cobrir
cocho,medir
camisa,papeira
camisa,ácidos
camisa,alumínio
camisa,plantar
baixo,seca
baixo,alto
baixo,forragem
baixo,pequeno
primavera,erosãar
primavera,hipoclorito
primavera,enxadão
primavera,absorvível
oxigênio,droga
oxigênio,féter
oxigênio,cetônico
oxigênio,heterozigoto
aborto,infeccioso
aborto,tuberculose
aborto,metabólico
aborto,doença
ereto,veranico
ereto,vermelhinho
ereto,larval
ereto,aureu
lixão,aviário
lixão,anestro
lixão,subnutrição
lixão,chorume
ráquis,novilha
ráquis,ventilar
ráquis,exame
ráquis,subnutrição
bezerra,acupuntura
bezerra,alvenaria
bezerra,válvula
bezerra,perfurar
lote,identificar
lote,exigência
lote,vaca
lote,médio
agilidade,estereotipia
agilidade,divisória
agilidade,progesterona
agilidade,segurar
miíase,nódulo
miíase,necropsia
miíase,camomila
miíase,fetal
desinfecção,teto
desinfecção,lavar
desinfecção,sobreordenha
desinfecção,desinfetante
escarificaçãar,carroça
escarificaçãar,capineira
escarificaçãar,sulfúrico
escarificaçãar,alfafal
usina,sadio
usina,demanda
usina,cortisol
usina,estereotipia
pyramidalis,decumbente
pyramidalis,feijão
pyramidalis,sulfúrico
pyramidalis,outonal
úmer,sistema
úmer,instalação
úmer,componente
úmer,principal
cordão,hemorragia
cordão,umbilical
cordão,vidro
cordão,adesivo
aranha,acupuntura
aranha,bezerra
aranha,divisória
aranha,homeopater
mutação,molécular
mutação,tumor
mutação,balancear
mutação,limpo
obeso,emagrecimento
obeso,velho
obeso,magro
obeso,aureu
zebuínas,corrente
zebuínas,aureus
zebuínas,fítico
zebuínas,biberão
multiovulação,fasciolose
multiovulação,suor
multiovulação,mutante
multiovulação,semiásper
couro,locomotor
couro,aparelho
couro,tubo
couro,retal
fossa,rotor
fossa,poluição
fossa,derivar
fossa,queimar
dilatação,junta
dilatação,garupar
dilatação,sugador
dilatação,nlemfuensis
esterqueiro,superfosfato
esterqueiro,secretor
esterqueiro,válvula
esterqueiro,prostração
pequeno,anticorpo
pequeno,baixo
pequeno,grande
pequeno,seca
procedimento,mole
procedimento,alimento
procedimento,elétrico
procedimento,pelar
icterícia,irritação
icterícia,cauda
icterícia,articulação
icterícia,cisto
lactato,arroxear
lactato,fita
lactato,garupar
lactato,rasteiro
hectare,vaca
hectare,cruzar
hectare,demorar
hectare,perder
feijão,entressafra
feijão,pyramidalis
feijão,rizoma
feijão,decumbente
gasoso,ancep
gasoso,estolão
gasoso,dossel
gasoso,pluviométrico
chifre,azebuados
chifre,tecnificação
chifre,liber
chifre,respiração
brotação,capineira
brotação,sulfúrico
brotação,mutica
brotação,rizoma
estrôncio,cérebro
estrôncio,gorduroso
estrôncio,hipófise
estrôncio,mochar
osso,formigo
osso,junta
osso,macio
osso,selo
glóbulo,industrialização
glóbulo,cru
glóbulo,brusco
glóbulo,laboratório
ovário,gordo
ovário,parir
ovário,gestante
ovário,gestação
equídeo,predador
equídeo,roçar
equídeo,brasilense
equídeo,escarificaçãar
lâmina,oral
lâmina,coqueiro
lâmina,quebrar
lâmina,desbastar
tomada,folículo
tomada,perna
tomada,orelha
tomada,gordar
maturação,minutiflora
maturação,recolher
maturação,cupim
maturação,armazenagem
absorvível,borracha
absorvível,ciliaril
absorvível,fascicular
absorvível,repouso
maculoso,diagnosticar
maculoso,gênerar
maculoso,tristeza
maculoso,febre
mourão,abdômen
mourão,arrepiar
mourão,tubo
mourão,retal
alumínio,erosão
alumínio,topografia
alumínio,gradagem
alumínio,raiz
desidratadar,pomada
desidratadar,dactylon
desidratadar,tanchagem
desidratadar,perfurar
planta,tóxico
planta,invasor
planta,superpastejo
planta,cigarrinhar
semente,germinação
semente,semeadura
semente,plantar
semente,topografia
mucoso,olho
mucoso,fitoterapia
mucoso,junta
mucoso,formigo
associação,fenotípico
associação,efeito
associação,tóxico
associação,naturalizar
carrapato,infestação
carrapato,parasita
carrapato,trilha
carrapato,eficiente
rufião,grande
rufião,clonagem
rufião,filho
rufião,mole
vagina,estreptococo
vagina,prolapso
vagina,engorda
vagina,manteiga
natimorto,salgar
natimorto,rendimento
natimorto,pesticidar
natimorto,prateleira
desaleitamento,sonda
desaleitamento,intestino
desaleitamento,desmamar
desaleitamento,desaleitar
dorso,spray
dorso,injetável
dorso,vaginal
dorso,acupuntura
fermentar,operar
fermentar,corrente
fermentar,viscosidade
fermentar,lacrado
carreta,carroça
carreta,capineira
carreta,sulfúrico
carreta,estilosante
