,Term1,Term2
4723,recomendação,protease
4724,serrar,espermograma
4725,serrar,tanchagem
4726,serrar,arbusto
4727,serrar,montar
4728,nutriente,bom
4729,nutriente,baixo
4730,nutriente,garantir
4731,nutriente,nutritivo
4732,estação,manganês
4733,estação,luz
4734,estação,fertilização
4735,estação,apetite
4736,fabricante,potássio
4737,fabricante,cobalto
4738,fabricante,financeiro
4739,fabricante,oxigênio
4740,caseiro,dactylon
4741,caseiro,cor
4742,caseiro,caixa
4743,caseiro,estolonífera
4744,enxofre,queimada
4745,enxofre,rasteiro
4746,enxofre,nlemfuensis
4747,enxofre,populaçãar
4748,raço,abomaso
4749,raço,óxido
4750,raço,microbiana
4751,raço,fenótipo
4752,decumbens,rasteiro
4753,decumbens,hábito
4754,decumbens,ataque
4755,decumbens,enxofre
4756,cuidado,ordenha
4757,cuidado,presença
4758,cuidado,bezerro
4759,cuidado,leite
4760,acústico,diferem
4761,acústico,cor
4762,acústico,arbusto
4763,acústico,dactylon
4764,fitoterapia,fertilização
4765,fitoterapia,sintético
4766,fitoterapia,dactylon
4767,fitoterapia,cor
4768,microbiológico,orgânico
4769,microbiológico,ordenha
4770,microbiológico,leite
4771,microbiológico,pelar
4772,balanço,útero
4773,balanço,uterino
4774,balanço,obeso
4775,balanço,mau
4776,nucleotídeo,hábito
4777,nucleotídeo,reação
4778,nucleotídeo,dactylon
4779,nucleotídeo,elétrica
4780,inflamar,basar
4781,inflamar,tostar
4782,inflamar,cobre
4783,inflamar,contagioso
4784,crioscópico,liber
4785,crioscópico,distúrbio
4786,crioscópico,coliforme
4787,crioscópico,potássio
4788,isolamento,tristeza
4789,isolamento,enxofre
4790,isolamento,fóssil
4791,isolamento,diferem
4792,gir,zebuína
4793,gir,holandês
4794,gir,raça
4795,gir,guzerá
4796,traumatismo,potássio
4797,traumatismo,cobalto
4798,traumatismo,coler
4799,traumatismo,manganês
4800,sabão,carbúnculo
4801,sabão,strigosa
4802,sabão,brasiliensil
4803,sabão,ar
4804,selo,dactylon
4805,selo,cor
4806,selo,fertilização
4807,selo,hábito
4808,tamponante,vitro
4809,tamponante,liber
4810,tamponante,fertilização
4811,tamponante,magnésio
4812,nosódio,abomaso
4813,nosódio,financeiro
4814,nosódio,verme
4815,nosódio,cobre
4816,sopa,pesagem
4817,sopa,potássio
4818,sopa,homeopático
4819,sopa,estirpe
4820,capoeira,lavar
4821,capoeira,diferir
4822,capoeira,vento
4823,capoeira,afecção
4824,criptorquidia,alcalinizante
4825,criptorquidia,spray
4826,criptorquidia,umedecimento
4827,criptorquidia,glicerinar
4828,calórico,potássio
4829,calórico,prenhe
4830,calórico,magnésio
4831,calórico,orientar
4832,sugador,dactylon
4833,sugador,operar
4834,sugador,medo
4835,sugador,enxofre
4836,pluviométrico,série
4837,pluviométrico,grão
4838,pluviométrico,dossel
4839,pluviométrico,cespitoso
4840,embalagem,lado
4841,embalagem,financeiro
4842,embalagem,mamadeira
4843,embalagem,terço
4844,banhar,urinário
4845,banhar,afecção
4846,banhar,casa
4847,banhar,poluição
4848,balancear,perfilhamento
4849,balancear,hormônio
4850,balancear,ordenhador
4851,balancear,estria
4852,interação,cruza
4853,interação,intramamária
4854,interação,corda
4855,interação,estressar
4856,ovulação,mensal
4857,ovulação,cobre
4858,ovulação,patógeno
4859,ovulação,contagioso
4860,hormônio,balancear
4861,hormônio,velho
4862,hormônio,ordenhador
4863,hormônio,prever
4864,demandar,cor
4865,demandar,fertilização
4866,demandar,arbusto
4867,demandar,via
4868,heterozigoto,corda
4869,heterozigoto,sintetizar
4870,heterozigoto,casco
4871,heterozigoto,ginecológico
4872,alcoólico,superfosfato
4873,alcoólico,roliço
4874,alcoólico,sofrimento
4875,alcoólico,álcool
4876,repouso,fertilização
4877,repouso,medo
4878,repouso,dactylon
4879,repouso,magnésio
4880,aditivo,magnésio
4881,aditivo,fertilização
4882,aditivo,potássio
4883,aditivo,nutrientes
4884,antixenose,arborizar
4885,antixenose,colheita
4886,antixenose,florescimento
4887,antixenose,chartarum
4888,revolvimento,sabor
4889,revolvimento,replantio
4890,revolvimento,cisticercose
4891,revolvimento,ancep
4892,lactação,magro
4893,lactação,parto
4894,lactação,vaca
4895,lactação,cobrir
4896,solubilil,inchar
4897,solubilil,cobalto
4898,solubilil,oxigênio
4899,solubilil,mamadeira
4900,adesivo,acidente
4901,adesivo,cloro
4902,adesivo,cobalto
4903,adesivo,procurar
4904,tostagem,sintetizar
4905,tostagem,aminoácido
4906,tostagem,microbiana
4907,tostagem,freezer
4908,frio,estilosante
4909,frio,biológico
4910,frio,rasteiro
4911,frio,solúvel
4912,pilha,ensilar
4913,pilha,mucunoide
4914,pilha,sapé
4915,pilha,colmo
4916,olho,dactylon
4917,olho,carboidrato
4918,olho,espáduo
4919,olho,poluição
4920,abrigo,cuidado
4921,abrigo,bezerro
4922,abrigo,mecânico
4923,abrigo,presença
4924,revacinar,úmido
4925,revacinar,desidratação
4926,revacinar,arbusto
4927,revacinar,multiestrato
4928,ptaquiloser,cor
4929,ptaquiloser,carrapaticidar
4930,ptaquiloser,dactylon
4931,ptaquiloser,montar
4932,ninfa,mau
4933,ninfa,cruzar
4934,ninfa,excesso
4935,ninfa,útero
4936,cestoide,estolão
4937,cestoide,forragear
4938,cestoide,rasteiro
4939,cestoide,palatável
4940,prescrever,dosagem
4941,prescrever,óxido
4942,prescrever,segregação
4943,prescrever,bicarbonato
4944,corda,sintetizar
4945,corda,somatotropina
4946,corda,microbiana
4947,corda,deslocamento
4948,herbicida,sphacelatar
4949,herbicida,via
4950,herbicida,populaçãar
4951,herbicida,rasteiro
4952,secador,arbusto
4953,secador,montar
4954,secador,rasteiro
4955,secador,nlemfuensis
4956,operação,queimada
4957,operação,ataque
4958,operação,purpureum
4959,operação,enxofre
4960,parte,grande
4961,parte,animais
4962,parte,fator
4963,parte,filho
4964,plântula,via
4965,plântula,macrocephala
4966,plântula,diferem
4967,plântula,enxofre
4968,acasalamento,maneira
4969,acasalamento,elevar
4970,acasalamento,exigência
4971,acasalamento,alto
4972,reciclável,cobalto
4973,reciclável,oócito
4974,reciclável,integração
4975,reciclável,plástico
4976,parasita,pata
4977,parasita,fenotípico
4978,parasita,carrapaticida
4979,parasita,heterozigoto
4980,outonal,sphacelatar
4981,outonal,biológico
4982,outonal,perene
4983,outonal,enxofre
4984,umedecimento,perfurar
4985,umedecimento,coqueiro
4986,umedecimento,galpão
4987,umedecimento,sintético
4988,alvéolo,amargo
4989,alvéolo,implantar
4990,alvéolo,segregação
4991,alvéolo,caixa
4992,microbiologia,régua
4993,microbiologia,protozoário
4994,microbiologia,treinamento
4995,microbiologia,zebuínas
4996,insolação,tóxico
4997,insolação,efeito
4998,insolação,chuva
4999,insolação,cultura
5000,orientar,brizanthar
5001,orientar,dor
5002,orientar,fertilização
5003,orientar,ruziziensil
5004,clorótico,perfilhamento
5005,clorótico,estiagem
5006,clorótico,inimigo
5007,clorótico,estria
5008,exigência,pequeno
5009,exigência,sanitário
5010,exigência,alto
5011,exigência,maneira
5012,sementes,ataque
5013,sementes,broto
5014,sementes,decumbens
5015,sementes,cespitoso
5016,dosagem,verme
5017,dosagem,óxido
5018,dosagem,perna
5019,dosagem,abomaso
5020,brasiliensil,série
5021,brasiliensil,solúvel
5022,brasiliensil,inflorescência
5023,brasiliensil,cespitoso
5024,geladeira,cobalto
5025,geladeira,potássio
5026,geladeira,madeira
5027,geladeira,fabricante
5028,obra,mão
5029,obra,biomassa
5030,obra,caule
5031,obra,estiagem
5032,poluição,arbusto
5033,poluição,montar
5034,poluição,ressecamento
5035,poluição,sede
5036,pedilúvio,financeiro
5037,pedilúvio,recolher
5038,pedilúvio,liber
5039,pedilúvio,potássio
5040,semissólido,úmido
5041,semissólido,reação
5042,semissólido,motivo
5043,semissólido,medo
5044,encharcamento,diferem
5045,encharcamento,nlemfuensis
5046,encharcamento,rasteiro
5047,encharcamento,ressemeadura
5048,dose,carga
5049,dose,terapêutico
5050,dose,ácido
5051,dose,populaçãar
5052,fisiologia,pesagem
5053,fisiologia,reação
5054,fisiologia,dactylon
5055,fisiologia,apetite
5056,aeróber,prostração
5057,aeróber,ovário
5058,aeróber,furo
5059,aeróber,captura
5060,brinco,cobalto
5061,brinco,fabricante
5062,brinco,potássio
5063,brinco,lento
5064,aniônico,cruza
5065,aniônico,ginecológico
5066,aniônico,digestível
5067,aniônico,corda
5068,multiflorum,ciclo
5069,multiflorum,apetite
5070,multiflorum,cobalto
5071,multiflorum,manganês
5072,fertilizante,superpastejo
5073,fertilizante,nitrogênio
5074,fertilizante,invasor
5075,fertilizante,inverno
5076,homozigoto,sonda
5077,homozigoto,mocho
5078,homozigoto,fenótipo
5079,homozigoto,microbiana
5080,germinação,calcário
5081,germinação,semeadura
5082,germinação,gradagem
5083,germinação,alumínio
5084,sintomatologia,fetal
5085,sintomatologia,estolonífera
5086,sintomatologia,lei
5087,sintomatologia,recolher
5088,arborizar,estiagem
5089,arborizar,florescimento
5090,arborizar,perfilhamento
5091,arborizar,perímetro
5092,dormência,palatável
5093,dormência,casca
5094,dormência,decumbens
5095,dormência,ataque
5096,leguminosa,ataque
5097,leguminosa,terreno
5098,leguminosa,série
5099,leguminosa,palatável
5100,alfafal,estiagem
5101,alfafal,perfilhamento
5102,alfafal,colheita
5103,alfafal,estria
5104,neblina,salobra
5105,neblina,captura
5106,neblina,gesso
5107,neblina,aproveitar
5108,procarboxipeptidase,irritação
5109,procarboxipeptidase,tanques
5110,procarboxipeptidase,ráquis
5111,procarboxipeptidase,automatizar
5112,colher,precoce
5113,colher,contaminação
5114,colher,desmamar
5115,colher,laboratório
5116,substância,ciclo
5117,substância,fenótipo
5118,substância,tomada
5119,substância,óxido
5120,banana,babosa
5121,banana,bicheira
5122,banana,babesiose
5123,banana,aureu
5124,macrocephala,diferem
5125,macrocephala,rasteiro
5126,macrocephala,enxofre
5127,macrocephala,arbusto
5128,colheita,grão
5129,colheita,cespitoso
5130,colheita,estolão
5131,colheita,perfilhamento
5132,dietético,aminoácido
5133,dietético,freezer
5134,dietético,óxido
5135,dietético,abomaso
5136,língua,ressecamento
5137,língua,enxofre
5138,língua,hábito
5139,língua,palatável
5140,núcleo,corda
5141,núcleo,cruza
5142,núcleo,fenotípico
5143,núcleo,estressar
5144,corpo,ruziziensil
5145,corpo,fitoterápico
5146,corpo,tomada
5147,corpo,permanente
5148,rebanho,rebanhar
5149,rebanho,médio
5150,rebanho,reprodutivo
5151,rebanho,identificar
5152,cigarrinhar,fertilizante
5153,cigarrinhar,arborização
5154,cigarrinhar,variação
5155,cigarrinhar,ácidos
5156,doloroso,ácer
5157,doloroso,digestível
5158,doloroso,fenótipo
5159,doloroso,ovariana
5160,avó,fitoterápico
5161,avó,andrológico
5162,avó,dactylon
5163,avó,brizanthar
5164,vidro,cloro
5165,vidro,teta
5166,vidro,mamadeira
5167,vidro,cobalto
5168,mineralizar,lesão
5169,mineralizar,óxido
5170,mineralizar,declive
5171,mineralizar,fenótipo
5172,congelador,inflamatório
5173,congelador,mineralizar
5174,congelador,portador
5175,congelador,genótipo
5176,alvenaria,madeira
5177,alvenaria,liber
5178,alvenaria,cobalto
5179,alvenaria,proporção
5180,crioscopia,coloração
5181,crioscopia,agilidade
5182,crioscopia,queda
5183,crioscopia,selo
5184,árvore,forragem
5185,árvore,capim
5186,árvore,modo
5187,árvore,capineiro
5188,novilho,taxa
5189,novilho,corporal
5190,novilho,lote
5191,novilho,alta
5192,fenotípico,contagioso
5193,fenotípico,digestível
5194,fenotípico,cruza
5195,fenotípico,corda
5196,umbigueira,medicamento
5197,umbigueira,auxiliar
5198,umbigueira,papeira
5199,umbigueira,associação
5200,humidicola,rasteiro
5201,humidicola,palatável
5202,humidicola,queimada
5203,humidicola,perene
5204,vaso,oócito
5205,vaso,vitro
5206,vaso,tricomonose
5207,vaso,coliforme
5208,descendente,armazenamento
5209,descendente,lançar
5210,descendente,metal
5211,descendente,deslocamento
5212,caseína,estolonífera
5213,caseína,manipulação
5214,caseína,dor
5215,caseína,pelagem
5216,paternidade,inflamação
5217,paternidade,digestível
5218,paternidade,mocho
5219,paternidade,acetonemia
5220,mosquicida,mitocondrial
5221,mosquicida,acessar
5222,mosquicida,diferem
5223,mosquicida,sphacelatar
5224,infectocontagiosa,vaginal
5225,infectocontagiosa,acidente
5226,infectocontagiosa,potável
5227,infectocontagiosa,infectar
5228,mestiço,leiteiro
5229,mestiço,médio
5230,mestiço,rebanho
5231,mestiço,identificar
5232,descorna,estolonífera
5233,descorna,sintético
5234,descorna,montar
5235,descorna,cor
5236,bovina,canaleta
5237,bovina,cobalto
5238,bovina,cloro
5239,bovina,cobre
5240,impermeável,empacotamento
5241,impermeável,segura
5242,impermeável,seringa
5243,impermeável,portador
5244,desconforto,ovariana
5245,desconforto,microbiana
5246,desconforto,ruminal
5247,desconforto,freezer
5248,visão,liber
5249,visão,endereço
5250,visão,coliforme
5251,visão,teta
5252,sensorial,madeira
5253,sensorial,verme
5254,sensorial,coliforme
5255,sensorial,prenhe
5256,aproveitar,abdômen
5257,aproveitar,fertilização
5258,aproveitar,magnésio
5259,aproveitar,potássio
5260,molecular,recurso
5261,molecular,neutralizar
5262,molecular,reincidência
5263,molecular,perfilhamento
5264,parir,velho
5265,parir,cabeça
5266,parir,prever
5267,parir,uterino
5268,queda,manganês
5269,queda,medo
5270,queda,nutrientes
5271,queda,magnésio
5272,intramamário,óxido
5273,intramamário,verme
5274,intramamário,oxigênio
5275,intramamário,mensal
5276,fosfatados,biológico
5277,fosfatados,estolão
5278,fosfatados,estilosante
5279,fosfatados,purpureum
5280,prostração,homeopático
5281,prostração,fitoterápico
5282,prostração,fisiológico
5283,prostração,apetite
5284,infestação,série
5285,infestação,enxofre
5286,infestação,metabólico
5287,infestação,ovino
5288,ripado,dactylon
5289,ripado,lento
5290,ripado,diferem
5291,ripado,hábito
5292,petróleo,casca
5293,petróleo,arbusto
5294,petróleo,espáduo
5295,petróleo,macrocephala
5296,animais,pasto
5297,animais,grande
5298,animais,fator
5299,animais,filho
5300,ancep,rasteiro
5301,ancep,biológico
5302,ancep,perene
5303,ancep,cespitoso
5304,tampa,potássio
5305,tampa,adocicar
5306,tampa,desaleitar
5307,tampa,perna
5308,ferir,cor
5309,ferir,fertilização
5310,ferir,magnésio
5311,ferir,tanchagem
5312,método,braquiária
5313,método,capineiro
5314,método,espécie
5315,método,pastagem
5316,irrigação,chuva
5317,irrigação,cultura
5318,irrigação,forrageira
5319,irrigação,solo
5320,oxalato,balancear
5321,oxalato,estiagem
5322,oxalato,clorótico
5323,oxalato,erradicar
5324,frigidez,microbiana
5325,frigidez,vedação
5326,frigidez,ciclo
5327,frigidez,cobre
5328,utensílio,aditivo
5329,utensílio,prostaglandina
5330,utensílio,caixa
5331,utensílio,magnésio
5332,raspagem,rasteiro
5333,raspagem,arbusto
5334,raspagem,macrocephala
5335,raspagem,decumbens
5336,lã,fetal
5337,lã,abdômen
5338,lã,divisória
5339,lã,recolher
5340,biomedicina,cupim
5341,biomedicina,hábito
5342,biomedicina,linhaça
5343,biomedicina,fetal
5344,secar,excesso
5345,secar,gordo
5346,secar,vaca
5347,secar,gestante
5348,quaternária,reação
5349,quaternária,pancadar
5350,quaternária,plástico
5351,quaternária,veneno
5352,edema,proporção
5353,edema,potássio
5354,edema,verme
5355,edema,manganês
5356,aquilinum,espáduo
5357,aquilinum,sede
5358,aquilinum,hábito
5359,aquilinum,poluição
5360,parâmetro,leite
5361,parâmetro,cru
5362,parâmetro,bezerro
5363,parâmetro,temperatura
5364,trator,enxofre
5365,trator,populaçãar
5366,trator,magnésio
5367,trator,medo
5368,picada,multiflorum
5369,picada,magnésio
5370,picada,fertilização
5371,picada,verão
5372,aminoácido,sintetizar
5373,aminoácido,contagioso
5374,aminoácido,textura
5375,aminoácido,microbiana
5376,infectar,mensal
5377,infectar,tricomonose
5378,infectar,tremor
5379,infectar,acidente
5380,espermatozoide,cobre
5381,espermatozoide,palpação
5382,espermatozoide,bicarbonato
5383,espermatozoide,vedação
5384,eficiente,organismo
5385,eficiente,carrapato
5386,eficiente,humano
5387,eficiente,heterose
5388,instalações,magnésio
5389,instalações,dactylon
5390,instalações,medo
5391,instalações,verão
5392,fértil,análise
5393,fértil,nitrogênio
5394,fértil,inverno
5395,fértil,calagem
5396,tintura,integração
5397,tintura,casco
5398,tintura,teta
5399,tintura,sativa
5400,amargo,perna
5401,amargo,tremor
5402,amargo,oxigênio
5403,amargo,cloro
5404,abdômen,magnésio
5405,abdômen,vitro
5406,abdômen,potássio
5407,abdômen,dactylon
5408,armazenagem,babesiose
5409,armazenagem,fisiologia
5410,armazenagem,quebrar
5411,armazenagem,luz
5412,oxitocina,perna
5413,oxitocina,óxido
5414,oxitocina,declive
5415,oxitocina,semiásper
5416,exame,velho
5417,exame,obeso
5418,exame,útero
5419,exame,uterino
5420,termômetro,concentração
5421,termômetro,temperatura
5422,termômetro,pequeno
5423,termômetro,sanitário
5424,frasco,manual
5425,frasco,leite
5426,frasco,cru
5427,frasco,mecânico
5428,somatotropina,aminoácido
5429,somatotropina,abomaso
5430,somatotropina,ginecológico
5431,somatotropina,contagioso
5432,assepsia,orientar
5433,assepsia,nucleotídeo
5434,assepsia,cloreto
5435,assepsia,cesariana
5436,multípara,canaleta
5437,multípara,mocho
5438,multípara,abomaso
5439,multípara,óxido
5440,seca,pequeno
5441,seca,reprodutivo
5442,seca,rebanhar
5443,seca,rufião
5444,leite,ordenha
5445,leite,bezerro
5446,leite,orgânico
5447,leite,resíduo
5448,palpação,verme
5449,palpação,cobre
5450,palpação,perna
5451,palpação,bicarbonato
5452,hemorragia,pelagem
5453,hemorragia,verme
5454,hemorragia,integração
5455,hemorragia,homeopático
5456,bicarbonato,óxido
5457,bicarbonato,cobre
5458,bicarbonato,muco
5459,bicarbonato,perna
5460,desinfetante,calopogônio
5461,desinfetante,estiagem
5462,desinfetante,gear
5463,desinfetante,grão
5464,desinfetar,limpar
5465,desinfetar,cesariana
5466,desinfetar,potássio
5467,desinfetar,reação
5468,infertilidade,abomaso
5469,infertilidade,muco
5470,infertilidade,verme
5471,infertilidade,bicarbonato
5472,excretar,sintetizar
5473,excretar,aminoácido
5474,excretar,bicarbonato
5475,excretar,contagioso
5476,efeito,tóxico
5477,efeito,chuva
5478,efeito,rotativo
5479,efeito,cultura
5480,recurso,perfilhamento
5481,recurso,estria
5482,recurso,balancear
5483,recurso,hormônio
5484,lenhoso,nlemfuensis
5485,lenhoso,derivar
5486,lenhoso,diferem
5487,lenhoso,sementes
5488,oxidação,morfológico
5489,oxidação,coliforme
5490,oxidação,válvula
5491,oxidação,obtençãar
5492,brusco,corda
5493,brusco,estressar
5494,brusco,núcleo
5495,brusco,hipófise
5496,modo,pasto
5497,modo,animais
5498,modo,grande
5499,modo,filho
5500,quelação,prostrar
5501,quelação,hematófago
5502,quelação,ressemeadura
5503,quelação,mourão
5504,vegetativo,inflorescência
5505,vegetativo,cespitoso
5506,vegetativo,rasteiro
5507,vegetativo,sementes
5508,campilobacteriose,cobre
5509,campilobacteriose,cloro
5510,campilobacteriose,muco
5511,campilobacteriose,tricomonose
5512,pulgão,nutrientes
5513,pulgão,manganês
5514,pulgão,estéril
5515,pulgão,micronutriente
5516,dodecil,reagente
5517,dodecil,cordão
5518,dodecil,desaleitamento
5519,dodecil,rotor
5520,conservante,homeopático
5521,conservante,teta
5522,conservante,potássio
5523,conservante,coliforme
5524,evaporativo,proporção
5525,evaporativo,vermifugação
5526,evaporativo,pesagem
5527,evaporativo,ruziziensil
5528,moer,frágil
5529,moer,guzerá
5530,moer,gir
5531,moer,risco
5532,lombo,cruza
5533,lombo,aminoácido
5534,lombo,microbiana
5535,lombo,sobrevivência
5536,promíscuo,sensorial
5537,promíscuo,urinar
5538,promíscuo,ferrar
5539,promíscuo,testar
5540,agalactiae,contagioso
5541,agalactiae,sintetizar
5542,agalactiae,aureus
5543,agalactiae,aminoácido
5544,válvula,potássio
5545,válvula,oxigênio
5546,válvula,vitro
5547,válvula,muco
5548,acetonemia,aminoácido
5549,acetonemia,contagioso
5550,acetonemia,pata
5551,acetonemia,multípara
5552,filho,grande
5553,filho,fator
5554,filho,animais
5555,filho,pasto
5556,concentrar,volumoso
5557,concentrar,concentrado
5558,concentrar,ração
5559,concentrar,base
5560,vitamínico,sativa
5561,vitamínico,freezer
5562,vitamínico,dosagem
5563,vitamínico,palpação
5564,pedra,ressecamento
5565,pedra,macio
5566,pedra,panicum
5567,pedra,macrocephala
5568,porosidade,salobra
5569,porosidade,arrepiar
5570,porosidade,pano
5571,porosidade,crioscopia
5572,tolerante,erosão
5573,tolerante,subtropical
5574,tolerante,implantar
5575,tolerante,iodato
5576,maneira,principal
5577,maneira,meio
5578,maneira,elevar
5579,maneira,alto
5580,bosque,purpureum
5581,bosque,biológico
5582,bosque,ressecamento
5583,bosque,casca
5584,gamaglobulina,fluido
5585,gamaglobulina,taxa
5586,gamaglobulina,descartar
5587,gamaglobulina,cobrir
5588,compactação,silo
5589,compactação,seivar
5590,compactação,cama
5591,compactação,feto
5592,morfofisiológica,serragem
5593,morfofisiológica,perene
5594,morfofisiológica,herbáceo
5595,morfofisiológica,lateral
5596,metabolismo,corda
5597,metabolismo,seleno
5598,metabolismo,acetonemia
5599,metabolismo,digestível
5600,fisiológico,cloro
5601,fisiológico,muco
5602,fisiológico,potássio
5603,fisiológico,cobalto
5604,rotacionar,coliforme
5605,rotacionar,traumatismo
5606,rotacionar,potássio
5607,rotacionar,cobalto
5608,balança,corda
5609,balança,ginecológico
5610,balança,protease
5611,balança,sintetizar
5612,galvanizar,cordão
5613,galvanizar,bronopol
5614,galvanizar,parasitose
5615,galvanizar,excretar
5616,armadilha,pesagem
5617,armadilha,edema
5618,armadilha,medo
5619,armadilha,terapêutico
5620,subterrâneo,roçar
5621,subterrâneo,balancear
5622,subterrâneo,caule
5623,subterrâneo,estiagem
5624,mofado,amônio
5625,mofado,líquida
5626,mofado,protozoário
5627,mofado,teta
5628,fêmeo,somatotropina
5629,fêmeo,microbiana
5630,fêmeo,contagioso
5631,fêmeo,deslocamento
5632,testicular,mamária
5633,testicular,contrair
5634,testicular,sensorial
5635,testicular,sopa
5636,semeadeira,perfilhamento
5637,semeadeira,inimigo
5638,semeadeira,clorótico
5639,semeadeira,nitrogenadar
5640,térmico,progênie
5641,térmico,efeito
5642,térmico,associação
5643,térmico,adubar
5644,mão,obra
5645,mão,caule
5646,mão,estiagem
5647,mão,biomassa
5648,organismo,heterose
5649,organismo,doador
5650,organismo,doente
5651,organismo,humano
5652,strigosa,biológico
5653,strigosa,forragear
5654,strigosa,cespitoso
5655,strigosa,transfusão
5656,estilosante,diferem
5657,estilosante,rasteiro
5658,estilosante,palatável
5659,estilosante,biológico
5660,aceiro,dactylon
5661,aceiro,queimada
5662,aceiro,lento
5663,aceiro,nlemfuensis
5664,pus,multípara
5665,pus,mocho
5666,pus,sintetizar
5667,pus,ovulação
5668,nitrato,medo
5669,nitrato,irritação
5670,nitrato,desânimo
5671,nitrato,arbusto
5672,endogamia,freezer
5673,endogamia,casco
5674,endogamia,deslocamento
5675,endogamia,abomaso
5676,homeotermia,óxido
5677,homeotermia,canaleta
5678,homeotermia,bicarbonato
5679,homeotermia,verme
5680,copa,cespitoso
5681,copa,calopogônio
5682,copa,grão
5683,copa,estiagem
5684,ver,quente
5685,ver,tostar
5686,ver,arraçoamento
5687,ver,armazenamento
5688,alcalinizante,prenhe
5689,alcalinizante,gargalo
5690,alcalinizante,geladeira
5691,alcalinizante,tanchagem
5692,cirúrgico,tetania
5693,cirúrgico,semiconfinamento
5694,cirúrgico,tubulação
5695,cirúrgico,transgênica
5696,poluente,diferem
5697,poluente,casca
5698,poluente,montar
5699,poluente,fertilização
5700,tênia,seiva
5701,tênia,zebuínos
5702,tênia,aptidão
5703,tênia,coma
5704,estrangulamento,arbóreo
5705,estrangulamento,rancificação
5706,estrangulamento,cordão
5707,estrangulamento,calórico
5708,daninhar,mucoso
5709,daninhar,pálida
5710,daninhar,endereço
5711,daninhar,biossólido
5712,herdar,potássio
5713,herdar,cobalto
5714,herdar,oxigênio
5715,herdar,manganês
5716,barato,apetite
5717,barato,bicarbonato
5718,barato,óxido
5719,barato,ciclo
5720,chão,armazenamento
5721,chão,lacrado
5722,chão,tanque
5723,chão,tenra
5724,progênie,associação
5725,progênie,adubar
5726,progênie,térmico
5727,progênie,bebedouro
5728,ferimento,perene
5729,ferimento,terreno
5730,ferimento,diferem
5731,ferimento,ataque
5732,rinotraqueítar,aminoácido
5733,rinotraqueítar,mocho
5734,rinotraqueítar,textura
5735,rinotraqueítar,abomaso
5736,agudar,inseminador
5737,agudar,inflamatório
5738,agudar,inseto
5739,agudar,raiz
5740,elevar,fator
5741,elevar,maneira
5742,elevar,principal
5743,elevar,grande
5744,divisória,potássio
5745,divisória,aditivo
5746,divisória,magnésio
5747,divisória,manganês
5748,contaminação,lavar
5749,contaminação,populaçãar
5750,contaminação,via
5751,contaminação,suplementar
5752,semiaberto,infertilidade
5753,semiaberto,geladeira
5754,semiaberto,cobalto
5755,semiaberto,peletizado
5756,certificar,subtropical
5757,certificar,mensal
5758,certificar,ovo
5759,certificar,teta
5760,lugar,cetose
5761,lugar,aminoácido
5762,lugar,sintetizar
5763,lugar,contagioso
5764,coliforme,recolher
5765,coliforme,cobalto
5766,coliforme,potássio
5767,coliforme,oxigênio
5768,radicular,perfilhamento
5769,radicular,cespitoso
5770,radicular,estiagem
5771,radicular,transfusão
5772,preventivo,arbóreo
5773,preventivo,medo
5774,preventivo,tomada
5775,preventivo,alvenaria
5776,gene,mocho
5777,gene,chifre
5778,gene,multípara
5779,gene,sintetizar
5780,aeróbia,hematúria
5781,aeróbia,outonal
5782,aeróbia,ferimento
5783,aeróbia,estolão
5784,fresca,quebrar
5785,fresca,capilar
5786,fresca,comer
5787,fresca,basar
5788,pressão,suficiente
5789,pressão,rufião
5790,pressão,rebanhar
5791,pressão,pelar
5792,apatia,ácer
5793,apatia,textura
5794,apatia,comer
5795,apatia,aureus
5796,infusão,verme
5797,infusão,intramamário
5798,infusão,sonda
5799,infusão,óxido
5800,iodato,canaleta
5801,iodato,óxido
5802,iodato,verme
5803,iodato,freezer
5804,solo,forrageira
5805,solo,pastagem
5806,solo,planta
5807,solo,cultura
5808,aptidãar,integração
5809,aptidãar,pesagem
5810,aptidãar,magnésio
5811,aptidãar,órgão
5812,emagrecimento,mucoso
5813,emagrecimento,vegetação
5814,emagrecimento,cor
5815,emagrecimento,nlemfuensis
5816,suculento,braquiaro
5817,suculento,inimigo
5818,suculento,dossel
5819,suculento,sulco
5820,microbiana,sintetizar
5821,microbiana,aminoácido
5822,microbiana,contagioso
5823,microbiana,freezer
5824,muscular,cor
5825,muscular,hábito
5826,muscular,elétrica
5827,muscular,dactylon
5828,genético,adulto
5829,genético,medida
5830,genético,bovino
5831,genético,maneira
5832,patologia,selo
5833,patologia,bezerra
5834,patologia,muscular
5835,patologia,mourão
5836,inflamação,freezer
5837,inflamação,abomaso
5838,inflamação,mensal
5839,inflamação,óxido
5840,quimotripsina,transmissãar
5841,quimotripsina,armazenagem
5842,quimotripsina,maculoso
5843,quimotripsina,prepucial
5844,azebuadar,muco
5845,azebuadar,sintetizar
5846,azebuadar,biberão
5847,azebuadar,contagioso
5848,cair,biológico
5849,cair,populaçãar
5850,cair,série
5851,cair,enxofre
5852,raiva,hábito
5853,raiva,magnésio
5854,raiva,fertilização
5855,raiva,lento
5856,base,teor
5857,base,concentrado
5858,base,mineral
5859,base,seco
5860,unidade,tecido
5861,unidade,entrada
5862,unidade,tomar
5863,unidade,ar
5864,pepsina,rinotraqueítar
