,Term1,Term2
1339,alfafa,fenação
1340,ocupação,prática
1341,ocupação,método
1342,ocupação,piquete
1343,ocupação,qual
1344,ocupação,esterco
1345,ocupação,retirada
1346,ocupação,realizado
1347,ocupação,líquido
1348,ocupação,infestação
1349,ocupação,recuperação
1350,durante,quando
1351,durante,seco
1352,durante,feita
1353,durante,aplicação
1354,durante,ocorre
1355,durante,evitar
1356,durante,necessário
1357,durante,afetado
1358,durante,incorporado
1359,durante,em
1360,in,produzem
1361,in,vitro
1362,in,organismo
1363,in,dado
1364,in,embriõe
1365,in,comportamento
1366,in,cru
1367,in,princípios
1368,in,pive
1369,in,respeito
1370,sombreamento,tóxicas
1371,sombreamento,utilização
1372,sombreamento,plantada
1373,sombreamento,literatura
1374,sombreamento,fuste
1375,sombreamento,viável
1376,sombreamento,aproveitamento
1377,sombreamento,submetida
1378,sombreamento,contudo
1379,sombreamento,importância
1380,dura,cobalto
1381,dura,maximizar
1382,dura,fornecido
1383,dura,fabricante
1384,dura,usualmente
1385,dura,dose
1386,dura,salobra
1387,dura,raçõe
1388,dura,nívei
1389,dura,etéreo
1390,maximum,pennisetum
1391,maximum,tanzânia
1392,maximum,panicum
1393,maximum,mombaça
1394,maximum,purpureum
1395,maximum,colonião
1396,maximum,dactylon
1397,maximum,alternativa
1398,maximum,sombra
1399,maximum,estrela
1400,bezerro,novilha
1401,bezerro,vaca
1402,bezerro,idade
1403,bezerro,colostro
1404,bezerro,revacinar
1405,bezerro,lactação
1406,bezerro,peso
1407,bezerro,primeiras
1408,bezerro,gestação
1409,bezerro,melhoradore
1410,pastagem,pastejo
1411,pastagem,área
1412,pastagem,baixada
1413,pastagem,azevém
1414,pastagem,adubação
1415,pastagem,aveia
1416,pastagem,sementes
1417,pastagem,forrageira
1418,pastagem,formação
1419,pastagem,plantio
1420,touro,fêmea
1421,touro,rebanho
1422,touro,provado
1423,touro,genético
1424,touro,filha
1425,touro,cria
1426,touro,estéril
1427,touro,lactaçõe
1428,touro,touros
1429,touro,um
1430,adubação,lavoura
1431,adubação,capineira
1432,adubação,anuais
1433,adubação,corte
1434,adubação,formação
1435,adubação,baixada
1436,adubação,aveia
1437,adubação,planta
1438,adubação,anual
1439,adubação,azevém
1440,exame,fazenda
1441,exame,cobrir
1442,exame,sêman
1443,exame,rufiõe
1444,exame,aleitamento
1445,exame,inseminaçõe
1446,exame,andrológico
1447,exame,útero
1448,exame,reprodutiva
1449,exame,artificial
1450,esterco,líquido
1451,esterco,invasora
1452,esterco,recuperação
1453,esterco,prática
1454,esterco,método
1455,esterco,realizado
1456,esterco,correção
1457,esterco,orgânica
1458,esterco,retirada
1459,esterco,profundidade
1460,heterose,seleção
1461,heterose,leiteiro
1462,heterose,animai
1463,heterose,sindi
1464,heterose,criadores
1465,heterose,guzerá
1466,heterose,z
1467,heterose,genética
1468,heterose,linhagen
1469,heterose,gir
1470,raça,cruzamento
1471,raça,zebuínas
1472,raça,holandês
1473,raça,sindi
1474,raça,gir
1475,raça,guzerá
1476,raça,genética
1477,raça,produção
1478,raça,animai
1479,raça,genético
1480,pb,ureia
1481,pb,cana
1482,pb,ndt
1483,pb,açúcar
1484,pb,volumoso
1485,pb,bruta
1486,pb,concentrado
1487,pb,teor
1488,pb,adicionar
1489,pb,mistura
1490,pastejo,pastagem
1491,pastejo,área
1492,pastejo,baixada
1493,pastejo,forrageira
1494,pastejo,adubação
1495,pastejo,pastagen
1496,pastejo,capineira
1497,pastejo,azevém
1498,pastejo,planta
1499,pastejo,aveia
1500,ração,concentrada
1501,ração,ganho
1502,ração,kg
1503,ração,legislação
1504,ração,vivo
1505,ração,diário
1506,ração,médio
1507,ração,peletizado
1508,ração,fornecer
1509,ração,balancear
1510,banco,manejado
1511,banco,produzida
1512,banco,cítrica
1513,banco,aéreos
1514,banco,vermífugo
1515,banco,polpa
1516,banco,percentuais
1517,banco,arborização
1518,banco,disponibilidade
1519,banco,válida
1520,novilha,alimentação
1521,novilha,gestação
1522,novilha,vaca
1523,novilha,melhoradore
1524,novilha,bezerro
1525,novilha,revacinar
1526,novilha,gestantes
1527,novilha,gestante
1528,novilha,cria
1529,novilha,nascimento
1530,composto,elemento
1531,composto,ph
1532,composto,consumida
1533,composto,parte
1534,composto,n
1535,composto,papel
1536,composto,partícula
1537,composto,fechado
1538,composto,biossólido
1539,composto,aumentar
1540,anual,cultura
1541,anual,irrigação
1542,anual,planta
1543,anual,fenação
1544,anual,aveia
1545,anual,anuais
1546,anual,azevém
1547,anual,alfafa
1548,anual,adubação
1549,anual,formação
1550,raça,cruzamento
1551,raça,zebuínas
1552,raça,holandês
1553,raça,sindi
1554,raça,gir
1555,raça,guzerá
1556,raça,genética
1557,raça,produção
1558,raça,animai
1559,raça,genético
1560,arborização,disponibilidade
1561,arborização,manejado
1562,arborização,capimelefante
1563,arborização,saturação
1564,arborização,sombra
1565,arborização,banco
1566,arborização,polpa
1567,arborização,produzida
1568,arborização,adubo
1569,arborização,literatura
1570,semeadura,sementes
1571,semeadura,semente
1572,semeadura,aveia
1573,semeadura,descanso
1574,semeadura,plantas
1575,semeadura,invasora
1576,semeadura,plantio
1577,semeadura,azevém
1578,semeadura,cultura
1579,semeadura,estabelecimento
1580,açúcar,cana
1581,açúcar,ureia
1582,açúcar,pb
1583,açúcar,teor
1584,açúcar,ndt
1585,açúcar,matéria
1586,açúcar,volumoso
1587,açúcar,bruta
1588,açúcar,adicionar
1589,açúcar,seca
1590,carrapato,prevenção
1591,carrapato,ambiente
1592,carrapato,estresse
1593,carrapato,secreçõe
1594,carrapato,vacina
1595,carrapato,identificar
1596,carrapato,causada
1597,carrapato,calórico
1598,carrapato,programa
1599,carrapato,agentes
1600,rebanho,lactaçõe
1601,rebanho,fêmea
1602,rebanho,um
1603,rebanho,touro
1604,rebanho,cria
1605,rebanho,provado
1606,rebanho,ia
1607,rebanho,inseminação
1608,rebanho,artificial
1609,rebanho,genético
1610,panicum,maximum
1611,panicum,pennisetum
1612,panicum,tanzânia
1613,panicum,estrela
1614,panicum,africana
1615,panicum,fotossensibilização
1616,panicum,colonião
1617,panicum,purpureum
1618,panicum,dactylon
1619,panicum,cros
1620,vaca,colostro
1621,vaca,gestação
1622,vaca,gestante
1623,vaca,revacinar
1624,vaca,novilha
1625,vaca,lactação
1626,vaca,parto
1627,vaca,corporal
1628,vaca,primeiras
1629,vaca,alimentação
1630,fibra,concentração
1631,fibra,microbiana
1632,fibra,rúman
1633,fibra,fdn
1634,fibra,proteico
1635,fibra,minerais
1636,fibra,bruta
1637,fibra,acima
1638,fibra,adicionar
1639,fibra,magnésio
1640,enxertá,espera
1641,enxertá,uso
1642,enxertá,controlada
1643,enxertá,distribuída
1644,enxertá,reprodutor
1645,enxertá,fêmeas
1646,enxertá,gêmeo
1647,enxertá,mocho
1648,enxertá,curral
1649,enxertá,forem
1650,curral,controlada
1651,curral,enxertá
1652,curral,horário
1653,curral,forem
1654,curral,orufião
1655,curral,outro
1656,curral,espera
1657,curral,facilitar
1658,curral,uso
1659,curral,rufião
1660,bezerro,novilha
1661,bezerro,vaca
1662,bezerro,idade
1663,bezerro,colostro
1664,bezerro,revacinar
1665,bezerro,lactação
1666,bezerro,peso
1667,bezerro,primeiras
1668,bezerro,gestação
1669,bezerro,melhoradore
1670,novilha,alimentação
1671,novilha,gestação
1672,novilha,vaca
1673,novilha,melhoradore
1674,novilha,bezerro
1675,novilha,revacinar
1676,novilha,gestantes
1677,novilha,gestante
1678,novilha,cria
1679,novilha,nascimento
1680,plantio,solo
1681,plantio,semente
1682,plantio,sementes
1683,plantio,semeadura
1684,plantio,pastagem
1685,plantio,azevém
1686,plantio,formação
1687,plantio,aveia
1688,plantio,descanso
1689,plantio,lavoura
1690,bezerreiro,cestoide
1691,bezerreiro,interior
1692,bezerreiro,ovo
1693,bezerreiro,afetar
1694,bezerreiro,reação
1695,bezerreiro,vermis
1696,bezerreiro,lodo
1697,bezerreiro,pequenas
1698,bezerreiro,nesses
1699,bezerreiro,fez
1700,solo,plantio
1701,solo,sementes
1702,solo,azevém
1703,solo,aveia
1704,solo,semente
1705,solo,formação
1706,solo,semeadura
1707,solo,pastagem
1708,solo,cultura
1709,solo,alfafa
1710,depois,não
1711,depois,importante
1712,depois,pré
1713,depois,pois
1714,depois,alizarol
1715,depois,evitar
1716,depois,problema
1717,depois,caso
1718,depois,isso
1719,depois,feto
1720,iatf,eimeriose
1721,iatf,sombreado
1722,iatf,inclinação
1723,iatf,individual
1724,iatf,criar
1725,iatf,abrigo
1726,iatf,residual
1727,iatf,para
1728,iatf,secos
1729,iatf,quantas
1730,planta,anual
1731,planta,alfafa
1732,planta,cultura
1733,planta,aveia
1734,planta,azevém
1735,planta,região
1736,planta,adubação
1737,planta,leguminosa
1738,planta,forrageira
1739,planta,irrigação
1740,proteína,bruta
1741,proteína,sódio
1742,proteína,água
1743,proteína,ndt
1744,proteína,ureia
1745,proteína,alimento
1746,proteína,sucedâneos
1747,proteína,gordura
1748,proteína,energia
1749,proteína,cálcio
1750,conforto,indicada
1751,conforto,frequência
1752,conforto,térmico
1753,conforto,médias
1754,conforto,práticos
1755,conforto,insumo
1756,conforto,influência
1757,conforto,ventilação
1758,conforto,adotado
1759,conforto,incluem
1760,cultivar,brachiaria
1761,cultivar,cultivare
1762,cultivar,ha
1763,cultivar,tifton
1764,cultivar,cultivares
1765,cultivar,produçõe
1766,cultivar,gramínea
1767,cultivar,tropicais
1768,cultivar,braquiária
1769,cultivar,coast
1770,teste,permite
1771,teste,avaliar
1772,teste,apresentar
1773,teste,estratégia
1774,teste,sangue
1775,teste,macho
1776,teste,receptora
1777,teste,desempenho
1778,teste,reprodutivo
1779,teste,fêmeas
1780,corporal,normal
1781,corporal,teto
1782,corporal,colostro
1783,corporal,isso
1784,corporal,atraso
1785,corporal,ordenha
1786,corporal,magra
1787,corporal,gestante
1788,corporal,garupa
1789,corporal,condição
1790,pastejo,pastagem
1791,pastejo,área
1792,pastejo,baixada
1793,pastejo,forrageira
1794,pastejo,adubação
1795,pastejo,pastagen
1796,pastejo,capineira
1797,pastejo,azevém
1798,pastejo,planta
1799,pastejo,aveia
1800,teto,infecçõe
1801,teto,normal
1802,teto,úbere
1803,teto,descida
1804,teto,magra
1805,teto,desinfecção
1806,teto,subclínica
1807,teto,terapia
1808,teto,garupa
1809,teto,mamária
1810,bezerro,novilha
1811,bezerro,vaca
1812,bezerro,idade
1813,bezerro,colostro
1814,bezerro,revacinar
1815,bezerro,lactação
1816,bezerro,peso
1817,bezerro,primeiras
1818,bezerro,gestação
1819,bezerro,melhoradore
1820,aveia,azevém
1821,aveia,cultura
1822,aveia,planta
1823,aveia,anual
1824,aveia,região
1825,aveia,adubação
1826,aveia,irrigação
1827,aveia,formação
1828,aveia,alfafa
1829,aveia,sementes
1830,gerente,melhores
1831,gerente,confiabilidade
1832,gerente,informaçõe
1833,gerente,transferência
1834,gerente,parente
1835,gerente,serem
1836,gerente,dp
1837,gerente,melhoria
1838,gerente,finalidade
1839,gerente,engorda
1840,gramínea,braquiária
1841,gramínea,pastagen
1842,gramínea,tropicais
1843,gramínea,espécie
1844,gramínea,folha
1845,gramínea,cultivar
1846,gramínea,napier
1847,gramínea,leguminosa
1848,gramínea,forrageira
1849,gramínea,consorciação
1850,puros,produtivo
1851,puros,custo
1852,puros,tricross
1853,puros,padrão
1854,puros,carne
1855,puros,diferentes
1856,puros,geração
1857,puros,finalidade
1858,puros,melhores
1859,puros,informaçõe
1860,época,crescimento
1861,época,milho
1862,época,sorgo
1863,época,elefante
1864,época,baixada
1865,época,chuvas
1866,época,silagem
1867,época,formação
1868,época,nutriente
1869,época,capineira
1870,cigarrinha,leguminosas
1871,cigarrinha,suporte
1872,cigarrinha,cerrado
1873,cigarrinha,arbusto
1874,cigarrinha,inverno
1875,cigarrinha,persistência
1876,cigarrinha,nutricionais
1877,cigarrinha,árvore
1878,cigarrinha,produtividade
1879,cigarrinha,regiõe
1880,intoxicação,adubo
1881,intoxicação,salientar
1882,intoxicação,ocorte
1883,intoxicação,fechado
1884,intoxicação,substituir
1885,intoxicação,polpa
1886,intoxicação,arborização
1887,intoxicação,disponibilidade
1888,intoxicação,n
1889,intoxicação,contudo
1890,azevém,aveia
1891,azevém,formação
1892,azevém,planta
1893,azevém,anual
1894,azevém,cultura
1895,azevém,alfafa
1896,azevém,adubação
1897,azevém,forrageira
1898,azevém,solo
1899,azevém,lavoura
1900,aveia,azevém
1901,aveia,cultura
1902,aveia,planta
1903,aveia,anual
1904,aveia,região
1905,aveia,adubação
1906,aveia,irrigação
1907,aveia,formação
1908,aveia,alfafa
1909,aveia,sementes
1910,carrapato,prevenção
1911,carrapato,ambiente
1912,carrapato,estresse
1913,carrapato,secreçõe
1914,carrapato,vacina
1915,carrapato,identificar
1916,carrapato,causada
1917,carrapato,calórico
1918,carrapato,programa
1919,carrapato,agentes
1920,ha,capim
1921,ha,elefante
1922,ha,cultivar
1923,ha,braquiária
1924,ha,forragem
1925,ha,gramínea
1926,ha,napier
1927,ha,pastagen
1928,ha,produçõe
1929,ha,coast
1930,animal,vermifugar
1931,animal,in
1932,animal,célula
1933,animal,produzem
1934,animal,organismo
1935,animal,embriõe
1936,animal,comportamento
1937,animal,vitro
1938,animal,dado
1939,animal,somáticas
1940,cultivares,tifton
1941,cultivares,cultivare
1942,cultivares,brachiaria
1943,cultivares,tropicais
1944,cultivares,decumben
1945,cultivares,cynodon
1946,cultivares,forrageiro
1947,cultivares,brizantha
1948,cultivares,napier
1949,cultivares,cultivar
1950,gir,guzerá
1951,gir,zebuínas
1952,gir,sindi
1953,gir,genética
1954,gir,heterose
1955,gir,holandês
1956,gir,mestiço
1957,gir,cruzamento
1958,gir,mestiços
1959,gir,leiteiro
1960,custo,dp
1961,custo,com
1962,custo,confiabilidade
1963,custo,puros
1964,custo,transferência
1965,custo,tricross
1966,custo,geração
1967,custo,carne
1968,custo,informaçõe
1969,custo,melhores
1970,superpastejo,estabelecimento
1971,superpastejo,profundidade
1972,superpastejo,árvore
1973,superpastejo,sombra
1974,superpastejo,distribuição
1975,superpastejo,degradada
1976,superpastejo,altura
1977,superpastejo,tóxicas
1978,superpastejo,cultivo
1979,superpastejo,anuais
1980,ha,capim
1981,ha,elefante
1982,ha,cultivar
1983,ha,braquiária
1984,ha,forragem
1985,ha,gramínea
1986,ha,napier
1987,ha,pastagen
1988,ha,produçõe
1989,ha,coast
1990,peso,idade
1991,peso,peletizado
1992,peso,leite
1993,peso,vivo
1994,peso,bezerro
1995,peso,melhoradore
1996,peso,novilha
1997,peso,ração
1998,peso,concentrada
1999,peso,bezerros
2000,inseminação,artificial
2001,inseminação,ia
2002,inseminação,cobrir
2003,inseminação,aleitamento
2004,inseminação,nascimento
2005,inseminação,sêman
2006,inseminação,exame
2007,inseminação,gestante
2008,inseminação,cria
2009,inseminação,lactaçõe
2010,artificial,ia
2011,artificial,inseminação
2012,artificial,cobrir
2013,artificial,sêman
2014,artificial,exame
2015,artificial,fazenda
2016,artificial,estéril
2017,artificial,aleitamento
2018,artificial,nascimento
2019,artificial,reprodutiva
2020,contraindicação,vivos
2021,contraindicação,botijão
2022,contraindicação,início
2023,contraindicação,manual
2024,contraindicação,ocorrer
2025,contraindicação,alimentar
2026,contraindicação,alizarol
2027,contraindicação,recuperar
2028,contraindicação,cuidadosamente
2029,contraindicação,esperar
2030,ocorte,polpa
2031,ocorte,adubo
2032,ocorte,intoxicação
2033,ocorte,disponibilidade
2034,ocorte,silos
2035,ocorte,substituir
2036,ocorte,cerca
2037,ocorte,arborização
2038,ocorte,quantos
2039,ocorte,banco
2040,plantio,solo
2041,plantio,semente
2042,plantio,sementes
2043,plantio,semeadura
2044,plantio,pastagem
2045,plantio,azevém
2046,plantio,formação
2047,plantio,aveia
2048,plantio,descanso
2049,plantio,lavoura
2050,colostro,revacinar
2051,colostro,primeiras
2052,colostro,vaca
2053,colostro,normal
2054,colostro,gestante
2055,colostro,isso
2056,colostro,gestação
2057,colostro,corporal
2058,colostro,parto
2059,colostro,magra
2060,cálcio,sódio
2061,cálcio,magnésio
2062,cálcio,água
2063,cálcio,minerais
2064,cálcio,consumo
2065,cálcio,na
2066,cálcio,proibido
2067,cálcio,vitamina
2068,cálcio,volumoso
2069,cálcio,quantidade
2070,braquiária,gramínea
2071,braquiária,pastagen
2072,braquiária,forrageira
2073,braquiária,espécie
2074,braquiária,tropicais
2075,braquiária,folha
2076,braquiária,ha
2077,braquiária,napier
2078,braquiária,leguminosa
2079,braquiária,cultivar
2080,utilizado,econômicos
2081,utilizado,contribuir
2082,utilizado,clínicos
2083,utilizado,congelado
2084,utilizado,mão
2085,utilizado,medo
2086,utilizado,poucos
2087,utilizado,secas
2088,utilizado,exemplo
2089,utilizado,multípara
2090,mineral,sal
2091,mineral,mistura
2092,mineral,dieta
2093,mineral,consumo
2094,mineral,na
2095,mineral,base
2096,mineral,sódio
2097,mineral,quantidade
2098,mineral,cálcio
2099,mineral,fornecer
2100,corporal,normal
2101,corporal,teto
2102,corporal,colostro
2103,corporal,isso
2104,corporal,atraso
2105,corporal,ordenha
2106,corporal,magra
2107,corporal,gestante
2108,corporal,garupa
2109,corporal,condição
2110,berne,limpeza
2111,berne,combate
2112,berne,devendo
2113,berne,tristeza
2114,berne,práticos
2115,berne,causa
2116,berne,parasita
2117,berne,infestaçõe
2118,berne,tanque
2119,berne,cmt
2120,in,produzem
2121,in,vitro
2122,in,organismo
2123,in,dado
2124,in,embriõe
2125,in,comportamento
2126,in,cru
2127,in,princípios
2128,in,pive
2129,in,respeito
2130,capineira,adubação
2131,capineira,lavoura
2132,capineira,corte
2133,capineira,baixada
2134,capineira,crescimento
2135,capineira,nutritivo
2136,capineira,anuais
2137,capineira,distribuição
2138,capineira,formação
2139,capineira,altura
2140,tricross,padrão
2141,tricross,geração
2142,tricross,cruza
2143,tricross,produtivo
2144,tricross,transferência
2145,tricross,puros
2146,tricross,custo
2147,tricross,usando
2148,tricross,com
2149,tricross,confiabilidade
2150,atividade,colônia
2151,atividade,eficiência
2152,atividade,indica
2153,atividade,pive
2154,atividade,modelo
2155,atividade,gratuitamente
2156,atividade,respeito
2157,atividade,parente
2158,atividade,presença
2159,atividade,rebanhos
2160,semeadura,sementes
2161,semeadura,semente
2162,semeadura,aveia
2163,semeadura,descanso
2164,semeadura,plantas
2165,semeadura,invasora
2166,semeadura,plantio
